Timestamp,Temperatura_Hotend,RPM_Motor_DC,Grosor_Filamento,Estado_Motor_DC,Estado_Fan,Estado_Extrusor,Estado_Heater
672,222.06,0.0,,0,0,0,1
673,222.78,0.0,,0,0,0,1
674,222.06,0.0,,0,0,0,1
675,222.78,0.0,,0,0,0,1
676,222.78,0.0,,0,0,0,1
677,222.06,0.0,,0,0,0,1
678,222.78,0.0,,0,0,0,1
679,222.78,0.0,,0,0,0,1
680,222.78,0.0,,0,0,0,1
681,222.78,0.0,,0,0,0,1
682,222.06,0.0,,0,0,0,1
683,222.78,0.0,,0,0,0,1
684,222.06,0.0,,0,0,0,1
685,222.78,0.0,,0,0,0,1
686,222.78,0.0,,0,0,0,1
687,222.06,0.0,,0,0,0,1
688,222.78,0.0,,0,0,0,1
689,222.06,0.0,,0,0,0,1
690,222.78,0.0,,0,0,0,1
691,222.78,0.0,,0,0,0,1
692,222.06,0.0,,0,0,0,1
693,222.78,0.0,,0,0,0,1
694,222.06,0.0,,0,0,0,1
695,222.78,0.0,,0,0,0,1
696,222.78,0.0,,0,0,0,1
697,222.78,0.0,,0,0,0,1
698,222.78,0.0,,0,0,0,1
699,222.78,0.0,,0,0,0,1
700,222.78,0.0,,0,0,0,1
701,222.78,0.0,,0,0,0,1
702,222.78,0.0,,0,0,0,1
703,222.78,0.0,,0,0,0,1
704,222.78,0.0,,0,0,0,1
705,222.78,0.0,,0,0,0,1
706,222.78,0.0,,0,0,0,1
707,222.78,0.0,,0,0,0,1
